,证券简称,涨跌,总笔数,证券代码,交易日期,收盘价,最低成交价,最高成交价,成交数量,今日开盘价,市盈率,昨日收盘价,振幅,换手率,成交金额,流通股本,涨跌幅,发行总股本,交易所,流通市值,总市值
614,中国平安,4.72,153785,601318,2019-05-10,81.38,77.3,81.87,139209828,77.95,13.85,76.66,5.91,1.285,11083158281,10832664498,6.1571,10832664498,上交所,881562236847.24,881562236847.24
615,中国平安,-2.73,107311,601318,2019-05-13,78.65,78.5,80.18,84235081,79.25,13.39,81.38,2.14,0.778,6668703693,10832664498,-3.3546,10832664498,上交所,851989062767.7001,851989062767.7001
616,中国平安,-0.35,88498,601318,2019-05-14,78.3,77.85,79.4,78278137,77.96,13.33,78.65,1.99,0.723,6165448232,10832664498,-0.445,10832664498,上交所,848197630193.4,848197630193.4
617,中国平安,2.24,110671,601318,2019-05-15,80.54,78.9,81.37,80330024,78.95,13.71,78.3,3.13,0.742,6430783480,10832664498,2.8608,10832664498,上交所,872462798668.92,872462798668.92
618,中国平安,0.43,84747,601318,2019-05-16,80.97,80.0,81.53,63083136,80.82,13.78,80.54,1.91,0.582,5101228351,10832664498,0.5339,10832664498,上交所,877120844403.0599,877120844403.0599
619,中国平安,-1.87,97616,601318,2019-05-17,79.1,78.98,81.2,68580202,81.06,13.46,80.97,2.81,0.633,5464921484,10832664498,-2.3095,10832664498,上交所,856863761791.7999,856863761791.7999
620,中国平安,-1.23,101036,601318,2019-05-20,77.87,77.19,79.28,74500390,78.5,13.25,79.1,2.71,0.688,5810214619,10832664498,-1.555,10832664498,上交所,843539584459.26,843539584459.26
621,中国平安,0.33,79358,601318,2019-05-21,78.2,77.68,79.25,63019796,78.05,13.31,77.87,2.02,0.582,4945455898,10832664498,0.4238,10832664498,上交所,847114363743.6,847114363743.6
622,中国平安,-0.56,77086,601318,2019-05-22,77.64,77.2,78.5,51673193,78.22,13.21,78.2,1.68,0.477,4013374792,10832664498,-0.7161,10832664498,上交所,841048071624.72,841048071624.72
623,中国平安,-1.1,83457,601318,2019-05-23,75.44,75.05,76.83,64567076,76.5,12.84,76.54,2.37,0.596,4884305938,10832664498,-1.4372,10832664498,上交所,817216209729.12,817216209729.12
624,中国平安,1.06,66740,601318,2019-05-24,76.5,75.8,77.27,51235315,75.9,13.02,75.44,1.94,0.473,3923969868,10832664498,1.4051,10832664498,上交所,828698834097.0,828698834097.0
625,中国平安,0.68,84444,601318,2019-05-27,77.18,75.35,77.66,58973173,76.25,13.14,76.5,3.07,0.544,4515690456,10832664498,0.8889,10832664498,上交所,836065045955.64,836065045955.64
626,中国平安,1.01,95031,601318,2019-05-28,78.19,77.21,78.77,89383992,77.44,13.31,77.18,2.02,0.825,6978721843,10832664498,1.3086,10832664498,上交所,847006037098.62,847006037098.62
627,中国平安,1.59,95031,601318,2019-05-29,79.78,77.18,80.98,96827316,77.5,13.31,78.19,4.92,0.894,7677708159,10832664498,2.0335,10832664498,上交所,864229973650.4401,864229973650.4401
628,中国平安,-0.69,73642,601318,2019-05-30,79.09,78.59,79.75,48847670,79.4,13.46,79.78,1.48,0.451,3863896327,10832664498,-0.8649,10832664498,上交所,856755435146.8201,856755435146.8201
629,中国平安,-0.09,68992,601318,2019-05-31,79.0,79.0,80.57,49666990,79.15,13.45,79.09,1.99,0.459,3960219553,10832664498,-0.1138,10832664498,上交所,855780495342.0,855780495342.0
630,中国平安,0.25,66676,601318,2019-06-03,79.25,78.69,80.2,52130833,79.77,13.49,79.0,1.92,0.481,4135810656,10832664498,0.3165,10832664498,上交所,858488661466.5,858488661466.5
631,中国平安,-1.28,78186,601318,2019-06-04,77.97,77.86,79.48,51212147,79.18,13.27,79.25,2.08,0.473,4016614538,10832664498,-1.6151,10832664498,上交所,844622850909.0599,844622850909.0599
632,中国平安,-0.47,66676,601318,2019-06-05,77.5,77.46,78.9,48717131,78.75,13.49,77.97,1.86,0.45,3810584967,10832664498,-0.6028,10832664498,上交所,839531498595.0,839531498595.0
633,中国平安,-0.39,68369,601318,2019-06-06,77.11,76.88,77.9,42252296,77.75,13.12,77.5,1.33,0.39,3268509624,10832664498,-0.5032,10832664498,上交所,835306759440.78,835306759440.78
634,中国平安,1.99,85814,601318,2019-06-10,79.1,77.49,79.38,64574804,77.79,13.46,77.11,2.44,0.596,5078787335,10832664498,2.5807,10832664498,上交所,856863761791.7999,856863761791.7999
635,中国平安,2.6,118096,601318,2019-06-11,81.7,79.13,81.91,94131765,79.26,13.91,79.1,3.51,0.869,7598394618,10832664498,3.287,10832664498,上交所,885028689486.6,885028689486.6
636,中国平安,-1.18,71912,601318,2019-06-12,80.52,80.33,81.42,47795293,81.1,13.7,81.7,1.36,0.441,3861456619,10832664498,-1.4443,10832664498,上交所,872246145378.96,872246145378.96
637,中国平安,-0.03,58746,601318,2019-06-13,80.49,79.8,81.0,46145583,80.8,13.7,80.52,1.5,0.426,3708068738,10832664498,-0.0373,10832664498,上交所,871921165444.0199,871921165444.0199
638,中国平安,-0.74,60273,601318,2019-06-14,79.75,79.67,81.05,40873298,80.51,13.57,80.49,1.73,0.377,3280402761,10832664498,-0.9194,10832664498,上交所,863904993715.5,863904993715.5
639,中国平安,0.17,51116,601318,2019-06-17,79.92,79.5,80.67,36388172,79.8,13.6,79.75,1.47,0.336,2914253957,10832664498,0.2132,10832664498,上交所,865746546680.16,865746546680.16
640,中国平安,1.05,57578,601318,2019-06-18,80.97,79.85,81.18,46407362,80.12,13.78,79.92,1.67,0.428,3741319743,10832664498,1.3138,10832664498,上交所,877120844403.0599,877120844403.0599
641,中国平安,2.57,113315,601318,2019-06-19,83.54,83.5,84.57,111871582,84.01,14.22,80.97,1.28,1.033,9389806918,10832664498,3.174,10832664498,上交所,904960792162.92,904960792162.92
642,中国平安,4.96,175950,601318,2019-06-20,88.5,83.92,88.5,153321332,83.92,15.06,83.54,5.46,1.415,13312984390,10832664498,5.9373,10832664498,上交所,958690808073.0,958690808073.0
643,中国平安,-0.53,112820,601318,2019-06-21,87.97,87.23,88.56,85806014,87.95,14.97,88.5,1.52,0.792,7534703117,10832664498,-0.5989,10832664498,上交所,952949495889.0599,952949495889.0599
644,中国平安,0.24,74386,601318,2019-06-24,88.21,87.22,88.54,59405200,87.9,15.01,87.97,1.51,0.548,5226583057,10832664498,0.2728,10832664498,上交所,955549335368.58,955549335368.58
645,中国平安,-1.58,114971,601318,2019-06-25,86.63,85.32,88.18,105193653,88.1,14.74,88.21,3.35,0.971,9119809214,10832664498,-1.7912,10832664498,上交所,938433725461.74,938433725461.74
646,中国平安,-0.23,63253,601318,2019-06-26,86.4,86.4,87.3,45763035,86.75,14.71,86.63,1.04,0.423,3973049206,10832664498,-0.2655,10832664498,上交所,935942212627.2001,935942212627.2001
647,中国平安,1.65,93839,601318,2019-06-27,88.05,86.99,88.47,81454553,87.0,14.99,86.4,1.7,0.752,7159650023,10832664498,1.9097,10832664498,上交所,953816109048.9,953816109048.9
648,中国平安,0.56,75029,601318,2019-06-28,88.61,87.63,89.32,59553439,87.96,15.08,88.05,1.93,0.55,5265100136,10832664498,0.636,10832664498,上交所,959882401167.78,959882401167.78
649,中国平安,3.23,108627,601318,2019-07-01,91.84,90.6,92.47,92609753,90.6,15.63,88.61,2.06,0.855,8488849611,10832664498,3.6452,10832664498,上交所,994871907496.3201,994871907496.3201
650,中国平安,-0.78,82262,601318,2019-07-02,91.06,90.88,91.69,60649656,91.69,15.5,91.84,0.89,0.56,5535115699,10832664498,-0.8493,10832664498,上交所,986422429187.88,986422429187.88
651,中国平安,-0.4,93017,601318,2019-07-03,90.66,89.8,91.6,65098801,91.16,15.43,91.06,2.0,0.601,5908542213,10832664498,-0.4393,10832664498,上交所,982089363388.6799,982089363388.6799
652,中国平安,-0.76,84443,601318,2019-07-04,89.9,89.35,91.14,59366727,90.7,15.3,90.66,2.0,0.548,5341056830,10832664498,-0.8383,10832664498,上交所,973856538370.2001,973856538370.2001
653,中国平安,0.95,72287,601318,2019-07-05,90.85,89.83,91.14,51052242,90.0,15.46,89.9,1.46,0.471,4623825137,10832664498,1.0567,10832664498,上交所,984147569643.2999,984147569643.2999
654,中国平安,-2.26,118724,601318,2019-07-08,88.59,87.78,89.99,78776550,89.99,15.08,90.85,2.52,0.727,6981871334,10832664498,-2.4876,10832664498,上交所,959665747877.8201,959665747877.8201
655,中国平安,-1.06,93357,601318,2019-07-09,87.53,86.99,88.85,55703430,88.68,14.9,88.59,2.14,0.514,4890272738,10832664498,-1.1965,10832664498,上交所,948183123509.9401,948183123509.9401
656,中国平安,0.35,61384,601318,2019-07-10,87.88,87.52,88.21,35616458,88.19,14.96,87.53,0.79,0.329,3128598068,10832664498,0.3999,10832664498,上交所,951974556084.24,951974556084.24
657,中国平安,0.1,78654,601318,2019-07-11,87.98,87.69,89.3,51486886,88.49,14.97,87.88,1.84,0.475,4553497823,10832664498,0.1138,10832664498,上交所,953057822534.04,953057822534.04
658,中国平安,0.77,101952,601318,2019-07-12,88.75,88.15,89.47,57671774,88.15,15.11,87.98,1.5,0.532,5130242055,10832664498,0.8752,10832664498,上交所,961398974197.5,961398974197.5
659,中国平安,-0.67,111219,601318,2019-07-15,88.08,86.62,88.77,59452589,88.1,14.99,88.75,2.48,0.549,5209370935,10832664498,-0.7549,10832664498,上交所,954141088983.84,954141088983.84
660,中国平安,-1.13,81897,601318,2019-07-16,86.95,86.9,88.18,43086922,87.97,14.8,88.08,1.47,0.398,3758156348,10832664498,-1.2829,10832664498,上交所,941900178101.1,941900178101.1
661,中国平安,0.04,66491,601318,2019-07-17,86.99,86.4,87.58,43834956,86.95,14.81,86.95,1.37,0.405,3808604487,10832664498,0.046,10832664498,上交所,942333484681.0199,942333484681.0199
662,中国平安,-0.26,53895,601318,2019-07-18,86.73,86.33,87.39,37781666,86.6,14.76,86.99,1.23,0.349,3283524659,10832664498,-0.2989,10832664498,上交所,939516991911.54,939516991911.54
663,中国平安,1.62,102836,601318,2019-07-19,88.35,87.31,88.7,60359099,87.31,15.04,86.73,1.59,0.557,5322866936,10832664498,1.8679,10832664498,上交所,957065908398.2999,957065908398.2999
664,中国平安,-0.67,69504,601318,2019-07-22,87.68,87.68,88.98,42622726,88.32,14.92,88.35,1.48,0.394,3763713785,10832664498,-0.7583,10832664498,上交所,949808023184.64,949808023184.64
665,中国平安,-0.18,57723,601318,2019-07-23,87.5,87.1,88.2,38182988,87.91,14.89,87.68,1.26,0.353,3342183667,10832664498,-0.2053,10832664498,上交所,947858143575.0,947858143575.0
666,中国平安,1.35,86489,601318,2019-07-24,88.85,87.8,89.46,59457876,87.97,15.12,87.5,1.89,0.549,5285935227,10832664498,1.5429,10832664498,上交所,962482240647.2999,962482240647.2999
667,中国平安,0.56,63731,601318,2019-07-25,89.41,88.54,89.55,45606184,89.1,15.22,88.85,1.14,0.421,4065314394,10832664498,0.6303,10832664498,上交所,968548532766.1799,968548532766.1799
668,中国平安,0.69,65910,601318,2019-07-26,90.1,88.82,90.17,46153438,88.82,15.34,89.41,1.52,0.426,4145210524,10832664498,0.7717,10832664498,上交所,976023071269.7999,976023071269.7999
669,中国平安,-0.65,61185,601318,2019-07-29,89.45,89.05,90.08,36824643,89.84,15.22,90.1,1.16,0.34,3294553172,10832664498,-0.7214,10832664498,上交所,968981839346.1,968981839346.1
670,中国平安,0.53,77760,601318,2019-07-30,89.98,89.68,90.9,46479947,90.35,15.31,89.45,1.36,0.429,4198043686,10832664498,0.5925,10832664498,上交所,974723151530.04,974723151530.04
671,中国平安,-1.89,103070,601318,2019-07-31,88.09,87.88,89.5,59275484,89.41,14.99,89.98,1.84,0.547,5249081796,10832664498,-2.1005,10832664498,上交所,954249415628.8201,954249415628.8201
672,中国平安,-0.58,80594,601318,2019-08-01,87.51,87.01,88.34,42759682,87.5,14.89,88.09,1.53,0.395,3743916591,10832664498,-0.6584,10832664498,上交所,947966470219.9801,947966470219.9801
673,中国平安,-1.48,113139,601318,2019-08-02,86.03,85.5,86.49,72897093,86.1,14.64,87.51,1.16,0.673,6268998438,10832664498,-1.6912,10832664498,上交所,931934126762.9401,931934126762.9401
674,中国平安,-1.42,109127,601318,2019-08-05,84.61,84.58,85.86,68484703,85.06,14.4,86.03,1.51,0.632,5821899847,10832664498,-1.6506,10832664498,上交所,916551743175.78,916551743175.78
675,中国平安,-0.1,131948,601318,2019-08-06,84.51,82.15,84.88,101034081,83.1,14.38,84.61,3.32,0.933,8429945011,10832664498,-0.1182,10832664498,上交所,915468476725.9801,915468476725.9801
676,中国平安,-1.04,82890,601318,2019-08-07,83.47,83.35,84.95,53235572,84.81,14.21,84.51,1.92,0.491,4470107316,10832664498,-1.2306,10832664498,上交所,904202505648.0599,904202505648.0599
677,中国平安,1.04,82634,601318,2019-08-08,84.51,83.4,84.55,56726429,83.99,14.38,83.47,1.38,0.524,4770686076,10832664498,1.246,10832664498,上交所,915468476725.9801,915468476725.9801
678,中国平安,-0.16,61628,601318,2019-08-09,84.35,84.02,85.28,44936180,85.1,14.36,84.51,1.5,0.415,3800362685,10832664498,-0.1893,10832664498,上交所,913735250406.2999,913735250406.2999
679,中国平安,2.15,91826,601318,2019-08-12,86.5,84.46,86.77,59423858,84.46,14.72,84.35,2.74,0.549,5084372810,10832664498,2.5489,10832664498,上交所,937025479077.0,937025479077.0
680,中国平安,-1.49,77325,601318,2019-08-13,85.01,84.77,86.25,51501773,85.95,14.47,86.5,1.75,0.475,4401472137,10832664498,-1.7225,10832664498,上交所,920884808974.9801,920884808974.9801
681,中国平安,0.03,80361,601318,2019-08-14,85.04,85.01,86.57,53336342,86.38,14.47,85.01,1.84,0.492,4576817836,10832664498,0.0353,10832664498,上交所,921209788909.92,921209788909.92
682,中国平安,1.27,92487,601318,2019-08-15,86.31,83.53,86.34,70227378,83.8,14.69,85.04,3.36,0.648,5987124720,10832664498,1.4934,10832664498,上交所,934967272822.38,934967272822.38
683,中国平安,1.15,142289,601318,2019-08-16,87.46,86.35,88.3,93231155,87.0,14.89,86.31,2.26,0.861,8148943124,10832664498,1.3324,10832664498,上交所,947424836995.08,947424836995.08
684,中国平安,0.99,116004,601318,2019-08-19,88.45,87.25,88.46,83735472,88.3,15.05,87.46,1.39,0.773,7360284611,10832664498,1.1319,10832664498,上交所,958149174848.1,958149174848.1
685,中国平安,-0.51,72199,601318,2019-08-20,87.94,87.62,88.33,50439359,88.3,14.97,88.45,0.81,0.466,4435790961,10832664498,-0.5766,10832664498,上交所,952624515954.12,952624515954.12
686,中国平安,-0.21,46492,601318,2019-08-21,87.73,87.35,88.17,33532073,87.65,14.93,87.94,0.94,0.31,2943814928,10832664498,-0.2388,10832664498,上交所,950349656409.54,950349656409.54
687,中国平安,0.25,52588,601318,2019-08-22,87.98,87.4,88.08,36503738,87.86,14.97,87.73,0.78,0.337,3202804688,10832664498,0.285,10832664498,上交所,953057822534.04,953057822534.04
688,中国平安,1.91,127952,601318,2019-08-23,89.89,87.82,90.26,88568977,87.95,15.3,87.98,2.78,0.818,7930036407,10832664498,2.1709,10832664498,上交所,973748211725.22,973748211725.22
689,中国平安,-2.39,131680,601318,2019-08-26,87.5,87.15,88.6,99026844,88.3,14.89,89.89,1.66,0.914,8701773329,10832664498,-2.6588,10832664498,上交所,947858143575.0,947858143575.0
690,中国平安,0.18,94682,601318,2019-08-27,87.68,87.57,88.8,76782700,88.05,14.92,87.5,1.4,0.709,6765874677,10832664498,0.2057,10832664498,上交所,949808023184.64,949808023184.64
691,中国平安,-0.78,80841,601318,2019-08-28,86.9,86.85,87.92,51609230,87.61,14.79,87.68,1.23,0.476,4497895399,10832664498,-0.8896,10832664498,上交所,941358544876.2001,941358544876.2001
692,中国平安,-0.2,79278,601318,2019-08-29,86.7,86.17,87.48,46433200,87.15,14.76,86.9,1.52,0.429,4028377004,10832664498,-0.2301,10832664498,上交所,939192011976.6,939192011976.6
693,中国平安,0.62,86106,601318,2019-08-30,87.32,86.41,88.15,56465513,87.7,14.86,86.7,2.01,0.521,4932841956,10832664498,0.7151,10832664498,上交所,945908263965.36,945908263965.36
694,中国平安,1.18,92632,601318,2019-09-02,88.5,86.88,88.88,63580615,87.0,15.06,87.32,2.3,0.587,5619499370,10832664498,1.3514,10832664498,上交所,958690808073.0,958690808073.0
695,中国平安,-0.25,80325,601318,2019-09-03,88.25,87.79,88.9,51275196,88.6,15.02,88.5,1.26,0.473,4525884596,10832664498,-0.2825,10832664498,上交所,955982641948.5,955982641948.5
696,中国平安,0.8,87525,601318,2019-09-04,88.3,87.22,88.4,60595398,87.83,15.03,87.5,1.35,0.559,5325414023,10832664498,0.9143,10832664498,上交所,956524275173.4,956524275173.4
697,中国平安,0.93,120295,601318,2019-09-05,89.23,88.31,90.31,100756554,88.8,15.19,88.3,2.26,0.93,9016307901,10832664498,1.0532,10832664498,上交所,966598653156.54,966598653156.54
698,中国平安,1.47,94646,601318,2019-09-06,90.7,89.28,90.7,68875243,89.95,15.44,89.23,1.59,0.636,6204699653,10832664498,1.6474,10832664498,上交所,982522669968.6,982522669968.6
699,中国平安,-0.3,94548,601318,2019-09-09,90.4,89.98,91.53,70240149,91.37,15.39,90.7,1.72,0.648,6374337298,10832664498,-0.3308,10832664498,上交所,979272870619.2001,979272870619.2001
700,中国平安,-0.96,80963,601318,2019-09-10,89.44,88.9,90.55,48454825,90.49,15.22,90.4,1.86,0.447,4336398320,10832664498,-1.0619,10832664498,上交所,968873512701.12,968873512701.12
701,中国平安,0.12,65488,601318,2019-09-11,89.56,88.75,90.08,45586002,89.8,15.24,89.44,1.5,0.421,4081637789,10832664498,0.1342,10832664498,上交所,970173432440.88,970173432440.88
702,中国平安,2.78,114861,601318,2019-09-12,92.34,89.75,92.5,79304852,90.09,15.72,89.56,3.06,0.732,7231017511,10832664498,3.1041,10832664498,上交所,1000288239745.3201,1000288239745.3201
703,中国平安,-0.99,76343,601318,2019-09-16,91.35,91.12,92.33,54841299,92.3,15.55,92.34,1.33,0.506,5026202112,10832664498,-1.0721,10832664498,上交所,989563901892.2999,989563901892.2999
704,中国平安,-1.83,99639,601318,2019-09-17,89.52,89.22,90.92,64033353,90.9,15.24,91.35,1.91,0.591,5773323708,10832664498,-2.0033,10832664498,上交所,969740125860.96,969740125860.96
705,中国平安,0.48,65615,601318,2019-09-18,90.0,89.58,90.48,41977115,89.82,15.32,89.52,1.0,0.388,3778486404,10832664498,0.5362,10832664498,上交所,974939804820.0,974939804820.0
706,中国平安,-0.4,76659,601318,2019-09-19,89.6,89.01,90.62,42158001,90.5,15.25,90.0,1.81,0.389,3773996564,10832664498,-0.4444,10832664498,上交所,970606739020.7999,970606739020.7999
707,中国平安,0.25,62889,601318,2019-09-20,89.85,89.45,90.29,45692318,89.89,15.29,89.6,0.94,0.422,4105057124,10832664498,0.279,10832664498,上交所,973314905145.2999,973314905145.2999
708,中国平安,-0.94,88743,601318,2019-09-23,88.91,88.15,89.44,51366718,89.44,15.13,89.85,1.46,0.474,4548689259,10832664498,-1.0462,10832664498,上交所,963132200517.1799,963132200517.1799
709,中国平安,0.04,62859,601318,2019-09-24,88.95,88.4,89.41,40535098,89.0,15.14,88.91,1.14,0.374,3607588863,10832664498,0.045,10832664498,上交所,963565507097.1,963565507097.1
710,中国平安,-0.17,56470,601318,2019-09-25,88.78,88.15,89.17,38858400,88.39,15.11,88.95,1.16,0.359,3446057682,10832664498,-0.1911,10832664498,上交所,961723954132.4401,961723954132.4401
711,中国平安,-0.43,75044,601318,2019-09-26,88.35,88.33,89.77,48637079,89.2,15.04,88.78,1.63,0.449,4330579276,10832664498,-0.4843,10832664498,上交所,957065908398.2999,957065908398.2999
712,中国平安,-0.05,56054,601318,2019-09-27,88.3,87.88,88.68,32955411,88.53,15.03,88.35,0.91,0.304,2904720762,10832664498,-0.0566,10832664498,上交所,956524275173.4,956524275173.4
713,中国平安,-1.26,77997,601318,2019-09-30,87.04,87.01,88.19,46078453,87.94,14.81,88.3,1.36,0.425,4034487316,10832664498,-1.427,10832664498,上交所,942875117905.92,942875117905.92
714,中国平安,0.96,70743,601318,2019-10-08,88.0,87.1,88.72,40531309,87.14,14.98,87.04,1.86,0.374,3569131700,10832664498,1.1029,10832664498,上交所,953274475824.0,953274475824.0
715,中国平安,0.18,54699,601318,2019-10-09,88.18,87.33,88.6,36058049,87.44,15.01,88.0,1.45,0.333,3172233255,10832664498,0.2045,10832664498,上交所,955224355433.64,955224355433.64
716,中国平安,0.32,54124,601318,2019-10-10,88.5,87.51,88.65,34092732,88.19,15.06,88.18,1.3,0.315,3007521492,10832664498,0.3629,10832664498,上交所,958690808073.0,958690808073.0
717,中国平安,1.4,86124,601318,2019-10-11,89.9,88.5,90.27,60047559,88.89,15.3,88.5,2.0,0.554,5375760781,10832664498,1.5819,10832664498,上交所,973856538370.2001,973856538370.2001
718,中国平安,0.55,82670,601318,2019-10-14,90.45,90.18,91.45,63044309,90.8,15.39,89.9,1.41,0.582,5727381883,10832664498,0.6118,10832664498,上交所,979814503844.1,979814503844.1
719,中国平安,-0.25,51042,601318,2019-10-15,90.2,89.94,90.8,35087394,90.8,15.35,90.45,0.96,0.324,3166954955,10832664498,-0.2764,10832664498,上交所,977106337719.6,977106337719.6
720,中国平安,0.38,81441,601318,2019-10-16,90.58,90.48,91.82,49907711,90.7,15.42,90.2,1.48,0.461,4545146043,10832664498,0.4213,10832664498,上交所,981222750228.84,981222750228.84
721,中国平安,1.14,84543,601318,2019-10-17,91.72,90.6,92.17,61942504,91.2,15.61,90.58,1.73,0.572,5676854079,10832664498,1.2586,10832664498,上交所,993571987756.5599,993571987756.5599
722,中国平安,-1.97,95461,601318,2019-10-18,89.75,89.68,92.45,59091288,92.3,15.28,91.72,3.09,0.546,5362644272,10832664498,-2.1478,10832664498,上交所,972231638695.5,972231638695.5
723,中国平安,0.32,53109,601318,2019-10-21,90.07,88.93,90.45,36089979,89.47,15.33,89.75,1.71,0.333,3244118888,10832664498,0.3565,10832664498,上交所,975698091334.86,975698091334.86
724,中国平安,0.22,47892,601318,2019-10-22,90.29,89.58,90.79,31078867,90.79,15.37,90.07,1.35,0.287,2799494104,10832664498,0.2443,10832664498,上交所,978081277524.42,978081277524.42
725,中国平安,-0.79,50361,601318,2019-10-23,89.5,89.21,90.63,31879766,90.2,15.23,90.29,1.59,0.294,2865170064,10832664498,-0.875,10832664498,上交所,969523472571.0,969523472571.0
726,中国平安,0.3,51894,601318,2019-10-24,89.8,88.95,90.04,36053744,89.85,15.28,89.5,1.23,0.333,3227250654,10832664498,0.3352,10832664498,上交所,972773271920.4,972773271920.4
727,中国平安,-1.8,179380,601318,2019-10-25,88.0,87.1,88.47,112919539,88.0,14.98,89.8,1.57,1.042,9913999269,10832664498,-2.0045,10832664498,上交所,953274475824.0,953274475824.0
728,中国平安,0.64,95967,601318,2019-10-28,88.64,87.87,88.87,65103168,88.39,15.09,88.0,1.14,0.601,5752480357,10832664498,0.7273,10832664498,上交所,960207381102.72,960207381102.72
729,中国平安,-0.44,76077,601318,2019-10-29,88.2,87.96,89.04,43155769,88.67,15.01,88.64,1.23,0.398,3820534875,10832664498,-0.4964,10832664498,上交所,955441008723.6,955441008723.6
730,中国平安,-0.25,65427,601318,2019-10-30,87.95,87.67,88.37,43651663,88.0,14.97,88.2,0.8,0.403,3841077900,10832664498,-0.2834,10832664498,上交所,952732842599.1,952732842599.1
731,中国平安,0.17,57409,601318,2019-10-31,88.12,87.8,88.71,37368766,87.8,15.0,87.95,1.04,0.345,3300159121,10832664498,0.1933,10832664498,上交所,954574395563.76,954574395563.76
732,中国平安,1.92,99186,601318,2019-11-01,90.04,88.01,90.06,65094033,88.12,15.32,88.12,2.33,0.601,5816594688,10832664498,2.1788,10832664498,上交所,975373111399.92,975373111399.92
733,中国平安,0.25,69283,601318,2019-11-04,90.29,89.91,90.64,50570567,90.35,15.37,90.04,0.81,0.467,4563537529,10832664498,0.2777,10832664498,上交所,978081277524.42,978081277524.42
734,中国平安,-0.23,92800,601318,2019-11-05,90.06,89.66,91.26,65484954,90.3,15.33,90.29,1.78,0.605,5916481105,10832664498,-0.2547,10832664498,上交所,975589764689.88,975589764689.88
735,中国平安,-0.06,56873,601318,2019-11-06,90.0,89.67,90.4,38630541,90.04,15.32,90.06,0.81,0.357,3474136442,10832664498,-0.0666,10832664498,上交所,974939804820.0,974939804820.0
736,中国平安,-0.23,52305,601318,2019-11-07,89.77,89.28,90.1,31983102,90.0,15.28,90.0,0.92,0.295,2868909390,10832664498,-0.2556,10832664498,上交所,972448291985.46,972448291985.46
737,中国平安,-0.6,62181,601318,2019-11-08,89.17,89.17,90.55,43627487,90.49,15.18,89.77,1.55,0.403,3913709229,10832664498,-0.6684,10832664498,上交所,965948693286.66,965948693286.66
738,中国平安,-0.96,71209,601318,2019-11-11,88.21,87.9,88.59,44256217,88.5,15.01,89.17,0.78,0.409,3907738378,10832664498,-1.0766,10832664498,上交所,955549335368.58,955549335368.58
739,中国平安,0.01,64647,601318,2019-11-12,88.22,87.85,88.55,39545362,88.39,15.02,88.21,0.8,0.365,3484083834,10832664498,0.0113,10832664498,上交所,955657662013.5599,955657662013.5599
740,中国平安,-0.22,54582,601318,2019-11-13,88.0,87.53,88.34,38087162,87.97,14.98,88.22,0.93,0.352,3347570705,10832664498,-0.2494,10832664498,上交所,953274475824.0,953274475824.0
741,中国平安,0.03,50726,601318,2019-11-14,88.03,87.8,88.49,32350997,88.48,14.98,88.0,0.79,0.299,2851209745,10832664498,0.0341,10832664498,上交所,953599455758.9401,953599455758.9401
742,中国平安,-0.13,52410,601318,2019-11-15,87.9,87.7,88.25,36402686,87.81,14.96,88.03,0.63,0.336,3201969893,10832664498,-0.1477,10832664498,上交所,952191209374.2001,952191209374.2001
743,中国平安,0.81,62276,601318,2019-11-18,88.71,87.68,88.98,34481063,87.88,15.1,87.9,1.48,0.318,3049046341,10832664498,0.9215,10832664498,上交所,960965667617.58,960965667617.58
744,中国平安,0.18,52963,601318,2019-11-19,88.89,88.22,89.1,30202126,88.3,15.13,88.71,1.0,0.279,2680997207,10832664498,0.2029,10832664498,上交所,962915547227.22,962915547227.22
745,中国平安,-0.84,54864,601318,2019-11-20,88.05,87.93,88.8,33229090,88.58,14.99,88.89,0.99,0.307,2931878778,10832664498,-0.945,10832664498,上交所,953816109048.9,953816109048.9
746,中国平安,-1.71,148838,601318,2019-11-21,86.34,86.01,87.75,75738164,87.72,14.7,88.05,2.02,0.699,6568187721,10832664498,-1.9421,10832664498,上交所,935292252757.3201,935292252757.3201
747,中国平安,-1.45,147368,601318,2019-11-22,84.89,84.68,86.95,74746383,86.42,14.45,86.34,2.68,0.69,6400035302,10832664498,-1.6794,10832664498,上交所,919584889235.22,919584889235.22
748,中国平安,0.61,87085,601318,2019-11-25,85.5,84.28,85.57,54652722,85.1,14.55,84.89,1.53,0.505,4642913865,10832664498,0.7186,10832664498,上交所,926192814579.0,926192814579.0
749,中国平安,-0.1,72352,601318,2019-11-26,85.4,84.97,86.02,50928255,86.0,14.54,85.5,1.24,0.47,4348204545,10832664498,-0.117,10832664498,上交所,925109548129.2001,925109548129.2001
750,中国平安,-0.49,65570,601318,2019-11-27,84.91,84.5,85.36,39425692,85.36,14.45,85.4,1.02,0.364,3344756236,10832664498,-0.5738,10832664498,上交所,919801542525.1799,919801542525.1799
751,中国平安,-0.51,62312,601318,2019-11-28,84.4,84.23,85.16,35809513,85.0,14.37,84.91,1.1,0.331,3029939624,10832664498,-0.6006,10832664498,上交所,914276883631.2001,914276883631.2001
752,中国平安,-0.78,97442,601318,2019-11-29,83.62,82.69,84.74,57094415,84.39,14.23,84.4,2.48,0.527,4773939408,10832664498,-0.9242,10832664498,上交所,905827405322.76,905827405322.76
